,InvoiceNo,CustomerID,CountryType,Quantity,InvoiceDate,Month,Day,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,PricePerQuantity
19407,580878,14113,1,231,2011-12-06 12:18:00,12,6,1,12,21.0,16.5,77.4,332.1,24.9,0.0,471.9,0,0,0,2.0428571428571427
19408,580879,17346,1,66,2011-12-06 12:18:00,12,6,1,12,5.85,65.22,3.05,56.87,6.1000000000000005,0.0,137.08999999999997,0,0,0,2.0771212121212117
19409,580880,14121,1,694,2011-12-06 12:19:00,12,6,1,12,232.44000000000003,201.02000000000004,28.68,224.84,84.18,0.0,771.1599999999999,0,0,0,1.1111815561959653
19410,580881,16620,1,40,2011-12-06 12:19:00,12,6,1,12,0.0,83.2,0.0,0.0,0.0,0.0,83.2,0,0,0,2.08
19411,580882,12971,1,38,2011-12-06 12:20:00,12,6,1,12,0.0,15.0,0.0,17.0,70.80000000000003,0.0,102.80000000000003,0,0,0,2.7052631578947377
19412,580883,16979,1,58,2011-12-06 12:21:00,12,6,1,12,1.95,16.740000000000002,0.0,126.24000000000001,86.81,0.0,231.74000000000004,0,0,0,3.995517241379311
19413,580884,15907,1,240,2011-12-06 12:21:00,12,6,1,12,128.46999999999997,95.99999999999999,10.689999999999998,100.92000000000002,64.45000000000002,3.75,404.2800000000001,0,0,0,1.6845000000000003
19414,580885,16353,1,72,2011-12-06 12:23:00,12,6,1,12,356.40000000000015,0.0,0.0,0.0,0.0,0.0,356.40000000000015,0,0,0,4.950000000000002
19415,580887,13755,1,80,2011-12-06 12:26:00,12,6,1,12,31.32,28.86,64.71000000000001,32.010000000000005,0.0,0.0,156.89999999999998,0,0,0,1.9612499999999997
19416,580888,14110,1,96,2011-12-06 12:26:00,12,6,1,12,0.0,0.0,0.0,0.0,325.44,0.0,325.44,0,0,0,3.39
19417,580889,14071,1,12,2011-12-06 12:27:00,12,6,1,12,0.0,8.32,17.2,3.9,0.0,0.0,29.419999999999998,0,0,0,2.4516666666666667
19418,580890,15189,1,176,2011-12-06 12:28:00,12,6,1,12,15.6,252.0,81.12,0.0,0.0,0.0,348.72,0,0,0,1.9813636363636364
19419,580891,17481,1,158,2011-12-06 12:28:00,12,6,1,12,25.2,26.36,7.08,32.46000000000001,81.30000000000001,0.0,172.40000000000003,0,0,0,1.0911392405063294
19420,580892,13199,1,180,2011-12-06 12:30:00,12,6,1,12,0.0,152.64000000000004,149.4,0.0,0.0,0.0,302.0400000000001,0,0,0,1.6780000000000004
19421,580893,17290,1,123,2011-12-06 12:38:00,12,6,1,12,34.040000000000006,35.519999999999996,57.29,4.8100000000000005,31.67,0.85,164.17999999999995,0,0,0,1.3347967479674792
19422,580894,13408,1,188,2011-12-06 12:41:00,12,6,1,12,131.39999999999998,81.6,0.0,0.0,204.0,0.0,417.0,0,0,0,2.2180851063829787
19423,580901,16528,1,171,2011-12-06 12:45:00,12,6,1,12,0.0,150.54,0.0,64.49,29.38,0.0,244.41000000000003,0,0,0,1.4292982456140353
19424,580902,13881,1,336,2011-12-06 12:50:00,12,6,1,12,143.12,0.0,0.0,0.0,426.00000000000006,0.0,569.1200000000001,0,0,0,1.693809523809524
19425,580903,14606,1,104,2011-12-06 12:56:00,12,6,1,12,19.759999999999998,61.239999999999995,48.05,61.84000000000001,25.3,0.0,216.19000000000003,0,0,0,2.0787500000000003
19426,580904,15311,1,180,2011-12-06 12:59:00,12,6,1,12,24.200000000000003,93.16999999999999,86.25,115.78999999999999,109.94999999999999,0.0,429.36,5,0,0,2.3853333333333335
19427,580905,16313,1,99,2011-12-06 13:02:00,12,6,1,13,0.0,75.0,13.68,0.0,17.85,0.0,106.53,0,0,0,1.0760606060606062
19428,580906,13104,1,108,2011-12-06 13:10:00,12,6,1,13,40.56,0.0,0.0,0.0,298.92,0.0,339.48,0,0,0,3.1433333333333335
19429,580907,13507,1,385,2011-12-06 13:13:00,12,6,1,13,78.86000000000001,151.14000000000001,27.7,150.43000000000004,48.24000000000001,0.0,456.3700000000001,0,0,0,1.1853766233766236
19430,580908,16495,1,162,2011-12-06 13:20:00,12,6,1,13,95.25,60.5,59.059999999999995,134.05,52.89,0.0,401.74999999999994,0,0,0,2.479938271604938
19431,580909,18225,1,160,2011-12-06 13:27:00,12,6,1,13,34.68,166.4,0.0,93.79999999999998,35.40000000000001,0.0,330.28,0,0,0,2.06425
19432,580910,13225,1,864,2011-12-06 13:29:00,12,6,1,13,187.2,151.68,852.0000000000002,172.32,0.0,0.0,1363.2000000000005,0,0,0,1.5777777777777784
19433,580911,14503,1,227,2011-12-06 13:30:00,12,6,1,13,42.36,134.24,49.500000000000014,21.65,90.00000000000003,0.0,337.75000000000006,0,0,10,1.4878854625550664
19434,580914,14871,1,70,2011-12-06 13:42:00,12,6,1,13,10.780000000000001,30.460000000000008,20.76,47.03,56.95,0.0,165.98000000000005,0,0,0,2.371142857142858
19435,580915,17705,1,74,2011-12-06 13:45:00,12,6,1,13,0.0,99.0,119.0,0.0,0.0,0.0,218.0,0,0,0,2.945945945945946
19436,580916,13685,1,9,2011-12-06 13:45:00,12,6,1,13,0.0,0.78,2.37,3.16,0.0,0.0,6.31,0,0,0,0.701111111111111
19437,580937,16143,1,204,2011-12-06 14:13:00,12,6,1,14,81.2,55.349999999999994,44.8,88.70000000000002,205.53000000000003,0.0,475.5800000000001,0,0,0,2.3312745098039223
19438,580939,14907,1,268,2011-12-06 14:14:00,12,6,1,14,43.2,143.16000000000003,34.8,187.64000000000007,67.56,0.0,476.36,0,0,0,1.7774626865671643
19439,580955,12442,0,181,2011-12-06 14:22:00,12,6,1,14,10.5,0.0,75.47999999999999,0.0,58.08000000000002,0.0,144.06,28,0,28,0.7959116022099447
19440,580956,17841,1,698,2011-12-06 14:23:00,12,6,1,14,370.3399999999999,164.91,88.60000000000001,145.99999999999997,199.16000000000005,0.0,969.0100000000002,5,0,1,1.3882664756446994
19441,580958,17266,1,113,2011-12-06 14:30:00,12,6,1,14,46.919999999999995,12.129999999999999,38.71,43.05,21.3,0.0,162.11,0,0,1,1.4346017699115046
19442,580959,14673,1,217,2011-12-06 14:31:00,12,6,1,14,84.96000000000001,151.44,0.0,130.37,0.0,0.0,366.77000000000004,0,0,0,1.6901843317972352
19443,580960,16016,1,76,2011-12-06 14:35:00,12,6,1,14,17.32,71.75999999999999,0.0,42.72,8.8,0.0,140.6,0,0,3,1.8499999999999999
19444,580961,14572,1,15,2011-12-06 14:40:00,12,6,1,14,9.9,0.0,23.15,102.0,0.0,0.0,135.05,0,0,0,9.003333333333334
19445,580962,17119,1,28,2011-12-06 14:40:00,12,6,1,14,0.0,20.8,0.0,28.9,9.96,0.0,59.66,0,0,0,2.130714285714286
19446,580963,14868,1,145,2011-12-06 14:49:00,12,6,1,14,57.239999999999995,15.0,84.6,193.95000000000002,39.3,0.0,390.0900000000001,0,0,0,2.690275862068966
19447,580964,15822,1,215,2011-12-06 14:50:00,12,6,1,14,63.6,202.07,40.2,139.39999999999998,0.0,0.0,445.27000000000004,0,0,0,2.071023255813954
19448,580965,12417,0,172,2011-12-06 14:52:00,12,6,1,14,53.34,46.43,69.4,142.04,13.52,0.0,324.7300000000001,45,0,45,1.8879651162790703
19449,580967,14216,1,72,2011-12-06 14:56:00,12,6,1,14,15.0,38.25,55.0,0.0,30.0,0.0,138.25,0,0,0,1.9201388888888888
19450,580969,16076,1,82,2011-12-06 14:59:00,12,6,1,14,25.2,56.1,59.40000000000002,0.0,20.28,0.0,160.98000000000002,0,0,0,1.9631707317073173
19451,580972,15194,1,758,2011-12-06 15:10:00,12,6,1,15,71.16,145.72,191.98000000000002,190.8,106.98,0.0,706.64,0,0,0,0.9322427440633245
19452,580973,12820,1,115,2011-12-06 15:12:00,12,6,1,15,54.75,95.7,10.2,17.0,32.7,0.0,210.35,0,0,0,1.8291304347826087
19453,580974,14293,1,282,2011-12-06 15:17:00,12,6,1,15,44.0,16.5,0.0,221.45000000000007,25.200000000000003,0.0,307.15000000000003,0,0,0,1.0891843971631208
19454,580975,12989,1,24,2011-12-06 15:28:00,12,6,1,15,0.0,0.0,0.0,0.0,61.2,0.0,61.2,0,0,0,2.5500000000000003
19455,580977,16569,1,93,2011-12-06 15:32:00,12,6,1,15,79.2,0.0,0.0,0.0,45.0,0.0,124.2,0,0,0,1.335483870967742
19456,580978,13078,1,352,2011-12-06 15:36:00,12,6,1,15,171.84,0.0,278.74,232.0,12.5,0.0,695.08,0,0,0,1.974659090909091
19457,580979,12362,0,218,2011-12-06 15:40:00,12,6,1,15,20.04,120.6,37.8,155.3,141.3,0.0,475.04,54,0,54,2.1790825688073396
19458,580980,17730,1,461,2011-12-06 15:43:00,12,6,1,15,138.96000000000004,6.959999999999999,10.2,491.2800000000001,15.3,0.0,662.7,0,0,0,1.4375271149674622
19459,580981,16201,1,336,2011-12-06 16:02:00,12,6,1,16,49.06,345.68000000000006,19.8,94.86000000000001,0.0,0.0,509.40000000000015,0,0,0,1.516071428571429
19460,580982,17861,1,450,2011-12-06 16:21:00,12,6,1,16,153.58999999999997,95.47,53.38,79.38,55.92000000000001,0.0,437.7400000000002,0,0,0,0.9727555555555559
19461,580983,231443,1,1650,2011-12-06 16:26:00,12,6,1,16,1132.6299999999997,1083.7699999999995,1112.0800000000004,1023.7900000000002,1010.4599999999999,14.92,5377.65000000001,737,0,19,3.259181818181824
19462,580984,16711,1,344,2011-12-06 16:32:00,12,6,1,16,30.0,235.36,30.24,0.0,0.0,0.0,295.59999999999997,0,0,0,0.8593023255813953
19463,580985,17389,1,1160,2011-12-06 16:33:00,12,6,1,16,0.0,569.6,751.38,2279.4,802.8000000000001,11.7,4414.88,0,0,0,3.8059310344827586
19464,580986,12650,0,250,2011-12-06 16:34:00,12,6,1,16,0.0,55.300000000000004,0.0,161.82,25.32,0.0,242.43999999999997,72,0,72,0.9697599999999998
19465,580987,17389,1,96,2011-12-06 16:35:00,12,6,1,16,0.0,0.0,0.0,0.0,720.0,0.0,720.0,0,0,0,7.5
19466,580988,18154,1,102,2011-12-06 16:41:00,12,6,1,16,78.48,10.2,35.400000000000006,54.62,0.0,0.0,178.7,0,0,0,1.7519607843137255
19467,580992,14282,1,60,2011-12-06 17:04:00,12,6,1,17,0.0,87.3,0.0,0.0,0.0,0.0,87.3,0,0,0,1.4549999999999998
19468,580993,13323,1,64,2011-12-06 17:12:00,12,6,1,17,0.0,0.0,17.0,257.8,0.0,0.0,274.8,0,0,0,4.29375
19469,580996,14578,1,240,2011-12-06 17:18:00,12,6,1,17,66.16999999999999,0.0,8.5,90.06000000000002,3.9,0.0,168.63,0,0,0,0.7026249999999999
19470,580997,15023,1,325,2011-12-06 17:23:00,12,6,1,17,26.3,163.16000000000003,100.80000000000001,216.4399999999999,184.94,0.0,691.6400000000003,0,0,0,2.128123076923078
19471,580998,16987,1,74,2011-12-06 17:26:00,12,6,1,17,9.45,28.95,8.25,110.55000000000001,66.48,0.0,223.68,0,0,0,3.022702702702703
19472,580999,17883,1,173,2011-12-06 17:49:00,12,6,1,17,29.56,52.03,19.4,59.599999999999994,20.6,0.0,181.18999999999997,0,0,0,1.0473410404624275
19473,581000,12720,0,163,2011-12-07 08:03:00,12,7,2,8,25.28,84.39999999999999,95.1,72.69000000000001,15.0,0.0,292.4699999999999,90,0,90,1.794294478527607
19474,581001,12583,0,309,2011-12-07 08:07:00,12,7,2,8,113.58000000000001,178.92000000000002,183.3,96.45000000000002,68.52000000000001,0.0,640.7700000000002,54,0,54,2.0736893203883504
19475,581002,14708,1,211,2011-12-07 08:21:00,12,7,2,8,197.16000000000003,0.0,65.85,52.44,109.74000000000001,0.0,425.19,0,0,0,2.0151184834123224
19476,581003,14911,0,817,2011-12-07 08:38:00,12,7,2,8,224.75,157.22,348.6700000000001,326.87,170.64000000000001,45.0,1273.15,0,0,0,1.5583231334149328
19477,581004,16539,1,56,2011-12-07 08:41:00,12,7,2,8,70.8,16.6,70.8,70.8,106.2,0.0,335.2,0,0,0,5.985714285714286
19478,581005,12828,1,67,2011-12-07 08:45:00,12,7,2,8,16.0,0.0,53.4,14.22,0.0,0.0,83.62,0,0,0,1.2480597014925374
19479,581006,14911,0,609,2011-12-07 08:45:00,12,7,2,8,141.78,436.6700000000001,309.84000000000003,223.64000000000001,74.85000000000002,0.0,1186.7800000000002,0,0,0,1.9487356321839084
19480,581007,12912,1,88,2011-12-07 08:55:00,12,7,2,8,85.92,0.0,0.0,0.0,102.0,0.0,187.92000000000002,0,0,0,2.1354545454545457
19481,581008,13089,1,156,2011-12-07 09:02:00,12,7,2,9,0.0,208.8,0.0,153.0,0.0,0.0,361.8,0,0,0,2.3192307692307694
19482,581010,17503,1,273,2011-12-07 09:18:00,12,7,2,9,94.63000000000001,4.68,10.08,45.96,63.18,0.0,218.53000000000006,0,0,0,0.8004761904761907
19483,581011,14397,1,128,2011-12-07 09:22:00,12,7,2,9,0.0,102.84,0.0,25.0,0.0,0.0,127.84,0,0,0,0.99875
19484,581013,17017,1,424,2011-12-07 09:32:00,12,7,2,9,340.68,72.0,19.8,88.19999999999999,109.92,0.0,630.5999999999999,0,0,0,1.487264150943396
19485,581014,16458,1,86,2011-12-07 09:34:00,12,7,2,9,0.0,175.50000000000003,0.0,0.0,0.0,0.0,175.50000000000003,0,0,0,2.040697674418605
19486,581015,13949,1,673,2011-12-07 09:35:00,12,7,2,9,114.28000000000003,51.84,123.09,194.4600000000001,34.56,0.0,518.2300000000001,0,0,0,0.770029717682021
19487,581016,14141,1,77,2011-12-07 09:53:00,12,7,2,9,0.0,0.0,49.500000000000014,84.14999999999999,92.70000000000002,0.0,226.35000000000005,0,0,0,2.9396103896103902
19488,581017,14910,1,80,2011-12-07 10:06:00,12,7,2,10,30.6,25.86,24.96,19.9,9.48,0.0,110.79999999999998,0,0,0,1.3849999999999998
19489,581018,13743,1,360,2011-12-07 10:09:00,12,7,2,10,133.8,70.2,30.0,41.76,0.0,0.0,275.76,0,0,0,0.766
19490,581019,14794,1,158,2011-12-07 10:11:00,12,7,2,10,60.18,88.16,15.0,29.88,11.639999999999999,0.0,204.86,0,0,0,1.2965822784810128
19491,581020,17511,1,3295,2011-12-07 10:12:00,12,7,2,10,724.3600000000001,1283.6,894.24,367.12,1679.92,0.0,4949.24,0,0,0,1.5020455235204855
19492,581021,14769,1,201,2011-12-07 10:24:00,12,7,2,10,17.34,84.76,62.830000000000005,150.34,26.7,0.0,341.96999999999997,0,0,0,1.7013432835820894
19493,581022,12826,1,63,2011-12-07 10:25:00,12,7,2,10,0.0,99.7,0.0,0.0,35.40000000000001,7.5,142.60000000000002,0,0,0,2.263492063492064
19494,581023,231659,1,765,2011-12-07 10:35:00,12,7,2,10,597.29,913.96,798.4700000000001,1059.68,823.0200000000001,7.46,4199.880000000004,1861,0,8,5.49003921568628
19495,581027,17091,1,180,2011-12-07 10:43:00,12,7,2,10,0.0,266.1,0.0,184.70000000000002,0.0,0.0,450.80000000000007,0,0,0,2.5044444444444447
19496,581034,17049,1,234,2011-12-07 10:48:00,12,7,2,10,13.919999999999998,190.3,40.08,49.7,102.0,0.0,396.0000000000001,0,0,0,1.6923076923076927
19497,581057,16817,1,153,2011-12-07 11:03:00,12,7,2,11,36.0,18.96,9.36,49.59000000000001,103.42000000000002,0.0,217.33,0,0,0,1.4204575163398694
19498,581058,15969,1,32,2011-12-07 11:06:00,12,7,2,11,39.8,35.400000000000006,0.0,59.8,0.0,0.0,135.0,0,0,0,4.21875
19499,581059,13267,1,114,2011-12-07 11:12:00,12,7,2,11,38.0,28.7,15.0,153.8,65.7,0.0,301.20000000000005,0,0,0,2.642105263157895
19500,581064,13882,1,324,2011-12-07 11:16:00,12,7,2,11,36.239999999999995,156.84000000000003,0.0,0.0,0.0,0.0,193.07999999999996,0,0,0,0.5959259259259257
19501,581068,16191,1,177,2011-12-07 11:26:00,12,7,2,11,0.0,214.36000000000004,0.0,30.3,0.0,0.0,244.66000000000005,0,0,0,1.38225988700565
19502,581074,15568,1,180,2011-12-07 11:27:00,12,7,2,11,5.0,0.0,4.68,221.08,105.00999999999999,0.0,335.77,0,0,0,1.8653888888888888
19503,581095,17238,1,78,2011-12-07 11:35:00,12,7,2,11,80.21,46.66,0.0,0.0,11.8,0.0,138.67000000000002,0,0,0,1.7778205128205131
19504,581096,17412,1,86,2011-12-07 11:36:00,12,7,2,11,34.8,68.8,0.0,40.20000000000001,42.60000000000001,0.0,186.4,0,0,0,2.167441860465116
19505,581097,13685,1,600,2011-12-07 11:41:00,12,7,2,11,0.0,0.0,0.0,1170.0,0.0,0.0,1170.0,0,0,0,1.95
19506,581098,14911,0,572,2011-12-07 11:42:00,12,7,2,11,260.87999999999994,204.74000000000004,314.73999999999995,328.3,288.3,0.0,1396.9600000000003,0,0,0,2.4422377622377627
19507,581099,18219,1,139,2011-12-07 11:43:00,12,7,2,11,31.5,40.20000000000001,58.0,43.519999999999996,69.15,0.0,242.37000000000003,0,0,0,1.7436690647482016
19508,581101,17835,1,65,2011-12-07 11:48:00,12,7,2,11,11.25,57.66,1.14,19.939999999999998,24.15,0.0,114.14,0,0,0,1.756
19509,581104,13668,1,166,2011-12-07 12:11:00,12,7,2,12,25.14,155.12,1.68,66.38,54.70000000000001,0.0,303.02000000000004,0,0,0,1.8254216867469881
19510,581105,16000,1,4340,2011-12-07 12:14:00,12,7,2,12,0.0,855.5999999999997,3434.8,2045.9999999999998,2008.7999999999997,0.0,8345.199999999999,0,0,0,1.9228571428571426
19511,581107,16000,1,620,2011-12-07 12:15:00,12,7,2,12,2046.0,0.0,0.0,0.0,0.0,0.0,2046.0,0,0,0,3.3
19512,581108,15984,1,342,2011-12-07 12:16:00,12,7,2,12,100.19,71.14,0.0,21.25,11.8,0.0,204.38,0,0,0,0.5976023391812866
19513,581110,16000,1,150,2011-12-07 12:17:00,12,7,2,12,0.0,2002.5,0.0,0.0,0.0,0.0,2002.5,0,0,0,13.35
19514,581112,16678,1,210,2011-12-07 12:17:00,12,7,2,12,20.28,40.2,44.04,177.06000000000003,42.36,0.0,323.94000000000005,0,0,0,1.542571428571429
19515,581113,14534,1,83,2011-12-07 12:19:00,12,7,2,12,17.29,74.07,17.9,21.56,0.0,0.0,130.82,0,0,0,1.5761445783132528
19516,581114,14527,1,60,2011-12-07 12:19:00,12,7,2,12,9.83,15.41,37.45,290.70000000000005,7.95,0.0,361.3399999999999,0,0,0,6.022333333333332
19517,581115,15195,1,1404,2011-12-07 12:20:00,12,7,2,12,0.0,0.0,0.0,0.0,3861.0,0.0,3861.0,0,0,0,2.75
19518,581116,17232,1,92,2011-12-07 12:21:00,12,7,2,12,67.2,47.53,21.95,68.9,4.15,0.0,209.73,0,0,0,2.279673913043478
19519,581118,15136,1,126,2011-12-07 12:26:00,12,7,2,12,45.6,22.5,62.25,44.55,37.50000000000001,0.0,212.4,0,0,0,1.6857142857142857
19520,581119,15136,1,38,2011-12-07 12:26:00,12,7,2,12,0.0,0.0,0.0,44.500000000000014,0.0,0.0,44.500000000000014,0,0,0,1.1710526315789478
19521,581120,17042,1,102,2011-12-07 12:26:00,12,7,2,12,56.16,35.4,24.96,5.04,0.0,0.0,121.56,0,0,0,1.191764705882353
19522,581122,12839,1,487,2011-12-07 12:33:00,12,7,2,12,30.0,254.0,116.61000000000004,209.10000000000002,142.68000000000004,0.0,752.3900000000002,0,0,0,1.5449486652977418
19523,581123,15750,1,205,2011-12-07 12:34:00,12,7,2,12,72.92,86.88,56.70000000000001,111.41000000000001,12.48,0.0,340.3900000000001,0,0,0,1.6604390243902445
19524,581125,14087,1,250,2011-12-07 12:41:00,12,7,2,12,22.84,46.160000000000004,34.739999999999995,30.62,57.10999999999999,0.0,191.47,0,0,0,0.76588
19525,581126,18272,1,254,2011-12-07 12:43:00,12,7,2,12,60.48,85.95,88.20000000000002,71.0,62.25,0.0,367.88,0,0,0,1.4483464566929134
19526,581129,15498,1,450,2011-12-07 12:48:00,12,7,2,12,167.8,109.86000000000001,243.94000000000003,146.74,196.6,0.0,864.9399999999999,0,0,0,1.9220888888888887
19527,581130,18237,1,85,2011-12-07 12:49:00,12,7,2,12,0.0,20.0,15.0,75.89999999999999,14.85,0.0,125.74999999999999,0,0,0,1.4794117647058822
19528,581131,16393,1,140,2011-12-07 12:51:00,12,7,2,12,5.1,115.05000000000001,15.0,106.74999999999999,64.8,0.0,306.7,0,0,0,2.190714285714286
19529,581132,17590,1,144,2011-12-07 12:55:00,12,7,2,12,64.5,106.01000000000002,30.0,120.42,0.0,0.0,320.93000000000006,0,0,0,2.228680555555556
19530,581133,14904,1,1392,2011-12-07 12:55:00,12,7,2,12,236.01999999999995,138.49999999999997,55.040000000000006,123.32000000000002,75.60000000000002,0.0,628.48,0,0,0,0.4514942528735632
19531,581134,16368,1,127,2011-12-07 13:12:00,12,7,2,13,92.73000000000002,26.700000000000003,26.380000000000003,15.64,15.979999999999999,0.0,177.42999999999995,0,0,0,1.3970866141732279
19532,581135,18092,1,152,2011-12-07 13:14:00,12,7,2,13,0.0,0.0,61.2,500.64,0.0,0.0,561.84,0,0,0,3.6963157894736844
19533,581136,18273,1,20,2011-12-07 13:16:00,12,7,2,13,0.0,0.0,51.0,0.0,0.0,0.0,51.0,51,0,0,2.55
19534,581137,17434,1,246,2011-12-07 13:16:00,12,7,2,13,42.28,49.92000000000001,7.08,192.42000000000004,29.64,0.0,321.3400000000001,0,0,0,1.3062601626016264
19535,581138,12950,1,500,2011-12-07 13:17:00,12,7,2,13,0.0,288.0,0.0,72.0,0.0,0.0,360.0,0,0,0,0.72
19536,581139,13798,1,516,2011-12-07 13:21:00,12,7,2,13,37.44,81.6,462.2,152.64000000000004,88.80000000000004,0.0,822.6800000000003,0,0,0,1.5943410852713185
19537,581140,13870,1,57,2011-12-07 13:23:00,12,7,2,13,0.0,17.0,0.0,33.75,102.0,0.0,152.75,0,0,0,2.6798245614035086
19538,581141,14132,1,315,2011-12-07 13:35:00,12,7,2,13,146.26999999999998,85.22,23.4,21.6,38.64,0.0,315.13000000000005,0,0,0,1.0004126984126986
19539,581142,14204,1,72,2011-12-07 13:38:00,12,7,2,13,14.1,41.14000000000001,30.73,43.1,21.54,0.0,150.60999999999993,0,0,0,2.0918055555555544
19540,581143,17490,1,32,2011-12-07 13:46:00,12,7,2,13,0.0,0.0,40.4,0.0,0.0,0.0,40.4,0,0,0,1.2625
19541,581144,14085,1,275,2011-12-07 13:46:00,12,7,2,13,68.13,63.75,48.0,40.74,10.08,0.0,230.7,0,0,0,0.8389090909090908
19542,581146,17602,1,902,2011-12-07 13:53:00,12,7,2,13,157.68,156.99999999999997,289.15999999999997,230.60000000000002,254.25,0.0,1088.69,0,0,0,1.2069733924611974
19543,581147,16426,1,170,2011-12-07 14:01:00,12,7,2,14,17.38,139.75,25.130000000000003,32.3,22.21,0.0,236.76999999999995,0,0,0,1.3927647058823527
19544,581149,15471,1,256,2011-12-07 14:12:00,12,7,2,14,84.69000000000001,184.36999999999998,73.39999999999999,64.1,47.92,0.0,454.47999999999985,0,0,0,1.7753124999999994
19545,581150,17266,1,13,2011-12-07 14:12:00,12,7,2,14,6.11,11.9,1.7,0.0,1.7,0.0,21.41,1,0,0,1.646923076923077
19546,581163,12747,1,122,2011-12-07 14:34:00,12,7,2,14,0.0,302.3,39.6,0.0,96.60000000000002,0.0,438.50000000000006,0,0,0,3.594262295081968
19547,581164,14395,1,248,2011-12-07 14:34:00,12,7,2,14,86.89,97.33000000000001,25.32,198.65,150.8,0.0,558.9899999999998,0,0,0,2.25399193548387
19548,581165,15701,1,264,2011-12-07 14:39:00,12,7,2,14,117.10000000000001,37.04,48.56,81.54,34.7,0.0,318.94000000000005,0,0,0,1.2081060606060607
19549,581166,15525,1,116,2011-12-07 14:43:00,12,7,2,14,28.63,36.309999999999995,28.959999999999997,99.07,72.71,0.0,265.68000000000006,0,0,0,2.2903448275862073
19550,581167,13534,1,180,2011-12-07 14:52:00,12,7,2,14,0.0,336.40000000000003,0.0,20.8,0.0,0.0,357.20000000000005,0,0,0,1.9844444444444447
19551,581168,16779,1,154,2011-12-07 14:52:00,12,7,2,14,59.040000000000006,209.72000000000006,45.60000000000001,30.3,0.0,0.0,344.6600000000001,0,0,0,2.2380519480519485
19552,581169,16779,1,238,2011-12-07 14:54:00,12,7,2,14,0.0,158.8,250.8,0.0,202.8000000000001,0.0,612.4,0,0,0,2.5731092436974787
19553,581170,13767,1,418,2011-12-07 15:00:00,12,7,2,15,0.0,59.4,47.7,778.8800000000002,0.0,0.0,885.9800000000002,0,0,0,2.119569377990431
19554,581171,12615,0,247,2011-12-07 15:02:00,12,7,2,15,120.36000000000001,24.96,127.95000000000002,88.08000000000001,25.5,0.0,386.8499999999999,36,0,36,1.5661943319838052
19555,581172,16525,1,284,2011-12-07 15:07:00,12,7,2,15,0.0,220.92000000000004,0.0,0.0,100.80000000000001,0.0,321.7200000000001,0,0,0,1.132816901408451
19556,581173,17870,1,237,2011-12-07 15:07:00,12,7,2,15,134.93999999999997,24.75,42.519999999999996,25.9,21.74,0.0,249.84999999999994,0,0,0,1.0542194092827002
19557,581174,13769,1,148,2011-12-07 15:08:00,12,7,2,15,25.2,154.41000000000005,0.0,97.81,40.500000000000014,0.0,317.91999999999996,0,0,0,2.148108108108108
19558,581175,14646,0,7366,2011-12-07 15:16:00,12,7,2,15,3611.3599999999997,758.84,1161.24,3006.5800000000004,2363.5200000000004,0.0,10901.54,0,0,0,1.4799809937550912
19559,581176,14646,0,452,2011-12-07 15:19:00,12,7,2,15,290.6,0.0,69.12,216.16000000000003,0.0,0.0,575.88,0,0,0,1.274070796460177
19560,581177,14032,1,88,2011-12-07 15:23:00,12,7,2,15,128.88,0.0,54.24,0.0,0.0,0.0,183.12,0,0,0,2.080909090909091
19561,581179,12471,0,889,2011-12-07 15:43:00,12,7,2,15,234.34,403.09000000000003,225.52,917.2800000000001,218.27999999999997,0.0,1998.5099999999995,240,0,240,2.2480427446569173
19562,581180,12347,0,192,2011-12-07 15:52:00,12,7,2,15,144.36,42.18,0.0,8.4,29.88,0.0,224.82000000000002,0,0,0,1.1709375000000002
19563,581181,14189,1,322,2011-12-07 15:55:00,12,7,2,15,62.32,10.4,60.0,31.32,137.52,0.0,301.56000000000006,0,0,0,0.936521739130435
19564,581182,12783,0,138,2011-12-07 15:56:00,12,7,2,15,40.6,25.08,87.9,42.36,92.64000000000001,0.0,288.58000000000004,112,0,112,2.0911594202898556
19565,581183,12569,0,134,2011-12-07 16:24:00,12,7,2,16,0.0,6.24,43.32000000000001,29.82,0.0,0.0,79.38000000000001,72,0,72,0.5923880597014927
19566,581184,12569,0,22,2011-12-07 16:24:00,12,7,2,16,0.0,0.0,0.0,70.9,0.0,0.0,70.9,36,0,36,3.222727272727273
